Timestamp,11,12,13,14,21,22,23,24,25,26,27,28,29,210,211,212,213,214,215,31,32,33,34,35,36,37,38,39,310,311,312,41,42,43,44,45,46
2025/06/26 11:29:16 PM GMT+6,20-30,Male,Student,Single,3,3,2,4,4,4,5,3,1,8-10 times,Yes,Yes,Yes,No,4-6 Hours,5,3,4,3,2,1,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Facebook,5-7 Hours,1,3
2025/06/26 11:29:21 PM GMT+6,20-30,Male,Student,Single,5,5,5,5,5,5,5,5,5,More than 10 times,Yes,Yes,Yes,Yes,More than  Hours,5,4,2,3,5,5,No,Yes,No,Yes,Yes,Yes,Yes,No,Facebook;YouTube;Snapchat,3-5 Hours,5,4
2025/06/26 11:40:40 PM GMT+6,20-30,Male,Student,Single,2,1,1,2,1,4,5,1,2,More than 10 times,No,Yes,Yes,No,1-3 Hours,1,2,2,4,3,2,No,Yes,Yes,Yes,Yes,No,No,No,Facebook;Instagram;YouTube,7-9 Hours,1,3
2025/06/27 12:33:33 AM GMT+6,30-40,Male,Employed,Married,1,1,1,1,2,1,1,1,2,More than 10 times,Yes,Yes,Yes,No,1-3 Hours,1,1,1,1,2,1,Yes,Yes,Yes,Yes,No,No,No,Yes,Facebook;,5-7 Hours,2,1
2025/06/27 12:54:07 AM GMT+6,20-30,Male,Unemployed,Single,3,1,1,1,3,3,1,2,2,1-4 times,Yes,Yes,Yes,No,1-3 Hours,1,1,3,1,3,1,No,Yes,Yes,No,Yes,No,No,No,Facebook;YouTube;LinkedIn,5-7 Hours,1,1
2025/06/27 1:35:32 AM GMT+6,20-30,Male,Self-employed,Married,5,4,1,3,3,5,4,2,2,8-10 times,Yes,Yes,Yes,Yes,4-6 Hours,1,5,2,4,3,4,No,Yes,Yes,Yes,No,No,No,,Facebook;YouTube,7-9 Hours,2,4
2025/06/27 1:47:52 AM GMT+6,20-30,Male,Self-employed,Single,5,5,4,5,4,5,5,5,5,More than 10 times,Yes,Yes,Yes,Yes,7-9 Hours,5,5,5,5,5,5,Yes,Yes,No,Yes,No,No,Yes,Yes,Facebook;Instagram;YouTube;LinkedIn,5-7 Hours,4,4
2025/06/27 3:17:45 AM GMT+6,20-30,Male,Employed,Single,2,2,1,1,3,3,3,1,3,5-7 times,Yes,Yes,Yes,Yes,1-3 Hours,2,2,1,1,1,1,No,Yes,Yes,Yes,No,No,No,Yes,Instagram;LinkedIn;ResearchGate,3-5 Hours,1,1
2025/06/27 3:29:19 AM GMT+6,20-30,Female,Student,In Relationship,5,5,3,4,5,5,5,1,1,More than 10 times,Yes,Yes,No,No,7-9 Hours,5,5,5,5,5,3,Yes,Yes,No,Yes,No,No,No,Yes,Facebook;Instagram;Chat gpt,3-5 Hours,2,5
2025/06/27 4:04:14 AM GMT+6,30-40,Male,Employed,Married,5,1,1,1,1,1,2,1,1,More than 10 times,Yes,Yes,Yes,No,More than  Hours,2,3,1,1,1,1,No,No,Yes,No,No,No,Yes,No,Facebook;Instagram;YouTube;LinkedIn;Twitter ,5-7 Hours,1,1
2025/06/27 4:20:43 AM GMT+6,20-30,Female,Student,In Relationship,3,3,1,1,3,5,2,1,2,5-7 times,Yes,Yes,No,Yes,4-6 Hours,3,3,2,3,5,5,No,Yes,No,Yes,No,No,No,Yes,Facebook;YouTube,5-7 Hours,2,4
2025/06/27 5:04:00 AM GMT+6,30-40,Male,Employed,Married,3,2,2,5,2,2,2,5,3,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,2,2,2,4,2,2,Yes,Yes,No,Yes,No,No,No,Yes,Facebook,5-7 Hours,4,3
2025/06/27 5:07:17 AM GMT+6,20-30,Male,Employed,Single,5,3,2,2,4,4,4,2,3,More than 10 times,Yes,Yes,Yes,No,1-3 Hours,3,3,3,3,3,2,Yes,Yes,Yes,Yes,Yes,No,Yes,,Facebook;YouTube,5-7 Hours,3,3
2025/06/27 7:32:48 AM GMT+6,20-30,Male,Student,In Relationship,5,5,5,3,4,5,5,1,1,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,1,4,3,5,1,3,No,No,No,Yes,No,No,Yes,Yes,Facebook,7-9 Hours,1,3
2025/06/27 11:16:08 AM GMT+6,20-30,Male,Student,Single,5,3,2,1,5,3,3,2,2,More than 10 times,Yes,Yes,Yes,Yes,1-3 Hours,5,4,3,5,2,2,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Facebook;YouTube,5-7 Hours,1,4
2025/06/27 11:41:33 AM GMT+6,20-30,Female,Employed,Married,4,3,1,1,5,4,4,1,1,More than 10 times,Yes,Yes,Yes,No,1-3 Hours,3,2,3,4,4,1,No,Yes,No,Yes,No,No,No,,Facebook;Instagram;LinkedIn,5-7 Hours,3,1
2025/06/27 12:36:57 PM GMT+6,30-40,Male,Employed,Married,5,3,3,1,5,5,4,5,5,More than 10 times,Yes,Yes,Yes,Yes,7-9 Hours,3,5,5,4,5,4,No,Yes,No,Yes,No,No,No,,Facebook,5-7 Hours,4,3
2025/06/27 2:10:13 PM GMT+6,20-30,Male,Employed,In Relationship,2,2,1,1,1,2,1,1,1,1-4 times,Yes,No,Yes,No,1-3 Hours,2,2,5,1,2,3,Yes,Yes,Yes,Yes,Yes,No,No,No,Facebook;Instagram;YouTube,7-9 Hours,1,1
2025/06/27 2:27:32 PM GMT+6,20-30,Male,Unemployed,Single,4,2,3,1,2,4,3,1,1,1-4 times,Yes,Yes,Yes,No,4-6 Hours,1,2,2,2,3,1,No,No,Yes,No,No,No,No,No,Facebook;YouTube,5-7 Hours,2,3
2025/06/27 4:38:29 PM GMT+6,20-30,Male,Employed,Married,5,3,3,2,1,2,3,2,1,More than 10 times,Yes,Yes,Yes,Yes,1-3 Hours,1,1,1,5,3,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Facebook,1-3 Hours,1,1
2025/06/27 5:04:48 PM GMT+6,20-30,Male,Employed,In Relationship,2,2,3,4,4,2,2,3,3,1-4 times,Yes,Yes,Yes,Yes,1-3 Hours,2,2,2,3,2,2,Yes,Yes,Yes,No,No,Yes,Yes,No,Facebook;Instagram;YouTube;LinkedIn,5-7 Hours,2,2
2025/06/27 6:00:18 PM GMT+6,30-40,Male,Employed,Married,5,5,2,1,1,4,4,1,1,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,1,1,1,1,1,1,No,Yes,Yes,No,No,No,No,No,YouTube,7-9 Hours,3,1
2025/06/27 6:22:55 PM GMT+6,20-30,Male,Student,Single,4,3,2,2,3,3,2,1,1,5-7 times,Yes,Yes,Yes,No,1-3 Hours,2,3,3,3,3,3,Yes,Yes,Yes,Yes,No,No,No,Yes,YouTube;Twitter,5-7 Hours,2,3
2025/06/27 8:07:39 PM GMT+6,20-30,Male,Student,Single,1,1,1,4,1,1,1,1,1,1-4 times,Yes,No,Yes,No,1-3 Hours,5,5,5,1,3,1,Yes,Yes,Yes,Yes,No,No,No,No,Facebook;Instagram;YouTube;LinkedIn,7-9 Hours,1,1
2025/06/27 8:08:44 PM GMT+6,20-30,Female,Student,Single,3,2,1,1,3,2,1,1,2,5-7 times,Yes,Yes,Yes,No,1-3 Hours,3,2,2,2,3,1,No,Yes,Yes,No,No,Yes,No,Yes,Facebook,5-7 Hours,1,2
2025/06/27 8:15:22 PM GMT+6,20-30,Male,Employed,Married,3,1,1,1,2,1,1,1,1,1-4 times,Yes,Yes,No,No,1-3 Hours,2,2,1,1,1,1,No,Yes,Yes,No,No,No,No,,YouTube,5-7 Hours,1,1
2025/06/27 8:18:06 PM GMT+6,40-60,Male,Employed,Married,3,2,2,2,2,2,3,1,1,More than 10 times,Yes,Yes,Yes,No,1-3 Hours,2,1,2,1,2,2,No,Yes,Yes,No,No,No,No,No,Facebook;YouTube,3-5 Hours,1,1
2025/06/27 8:21:44 PM GMT+6,20-30,Male,Student,Single,4,4,3,1,2,3,4,1,2,8-10 times,Yes,Yes,Yes,No,7-9 Hours,3,1,1,2,3,1,No,Yes,Yes,Yes,No,No,Yes,Yes,Facebook,5-7 Hours,1,2
2025/06/27 8:24:21 PM GMT+6,20-30,Male,Student,Single,2,3,2,3,5,5,5,3,5,More than 10 times,Yes,Yes,Yes,No,7-9 Hours,4,3,5,5,5,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Facebook,3-5 Hours,2,2
2025/06/27 8:27:09 PM GMT+6,20-30,Female,Student,Married,4,3,1,3,2,5,3,1,1,5-7 times,Yes,Yes,Yes,No,4-6 Hours,2,2,1,1,5,5,No,Yes,Yes,No,No,No,No,Yes,Facebook;Instagram;YouTube;LinkedIn,5-7 Hours,1,1
2025/06/27 8:28:13 PM GMT+6,20-30,Male,Unemployed,In Relationship,3,3,2,1,3,3,1,1,1,5-7 times,Yes,Yes,Yes,Yes,4-6 Hours,3,1,1,3,5,1,No,Yes,Yes,No,No,No,Yes,No,Facebook,7-9 Hours,2,2
2025/06/27 8:30:37 PM GMT+6,60 +,Male,Retired,Married,5,3,3,2,2,3,2,1,3,5-7 times,Yes,Yes,Yes,No,1-3 Hours,1,2,2,2,3,1,No,Yes,Yes,No,No,No,No,Yes,Facebook;Instagram,3-5 Hours,5,3
2025/06/27 8:31:04 PM GMT+6,20-30,Male,Student,In Relationship,5,5,5,3,5,5,5,3,5,More than 10 times,Yes,Yes,Yes,Yes,7-9 Hours,3,4,3,5,5,5,Yes,Yes,No,Yes,No,No,Yes,Yes,Facebook;Instagram;YouTube,5-7 Hours,4,3
2025/06/27 8:34:51 PM GMT+6,20-30,Male,Student,Married,3,2,1,1,3,3,4,1,1,8-10 times,Yes,Yes,Yes,Yes,1-3 Hours,2,2,1,4,1,1,No,Yes,Yes,No,No,No,Yes,Yes,Facebook;YouTube,5-7 Hours,1,2
2025/06/27 8:40:46 PM GMT+6,20-30,Female,Student,Complicated,4,5,1,1,1,5,5,5,1,More than 10 times,Yes,Yes,Yes,No,7-9 Hours,5,4,5,5,5,3,Yes,Yes,No,Yes,Yes,Yes,No,Yes,"Facebook;YouTube;messenger,What's app ",3-5 Hours,5,5
2025/06/27 8:45:54 PM GMT+6,20-30,Male,Student,Single,4,2,1,5,3,4,5,1,1,More than 10 times,Yes,Yes,Yes,No,7-9 Hours,5,3,5,2,1,5,Yes,No,Yes,No,Yes,No,No,No,Facebook,More than 9 Hours,2,1
2025/06/27 8:46:28 PM GMT+6,30-40,Male,Employed,Married,3,4,1,1,2,3,2,2,2,5-7 times,No,Yes,Yes,No,1-3 Hours,1,1,1,2,3,1,No,Yes,Yes,No,No,No,No,,Facebook;LinkedIn,5-7 Hours,3,3
2025/06/27 8:53:04 PM GMT+6,20-30,Male,Employed,Married,3,3,3,3,4,4,2,3,3,8-10 times,Yes,Yes,Yes,Yes,1-3 Hours,3,2,2,2,2,2,No,Yes,Yes,Yes,No,No,Yes,No,Facebook;YouTube;LinkedIn,5-7 Hours,2,2
2025/06/27 9:08:55 PM GMT+6,13-19,Male,Student,In Relationship,5,5,5,4,5,5,5,3,5,More than 10 times,Yes,No,Yes,Yes,7-9 Hours,4,5,5,4,5,5,Yes,No,No,Yes,Yes,No,Yes,Yes,Facebook;Instagram,5-7 Hours,3,4
2025/06/27 9:27:04 PM GMT+6,30-40,Male,Employed,In Relationship,4,3,2,4,4,3,2,1,2,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,4,3,4,2,4,3,Yes,Yes,No,Yes,No,No,Yes,No,Facebook;Instagram;YouTube;LinkedIn,5-7 Hours,1,3
2025/06/27 9:37:42 PM GMT+6,20-30,Female,Student,Single,5,2,1,1,1,5,4,1,1,5-7 times,No,Yes,Yes,No,1-3 Hours,4,2,3,4,5,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Facebook,7-9 Hours,1,1
2025/06/27 9:43:24 PM GMT+6,20-30,Male,Student,In Relationship,4,2,2,5,4,3,5,1,1,1-4 times,No,Yes,Yes,No,1-3 Hours,5,1,3,1,3,1,Yes,Yes,No,Yes,Yes,No,No,Yes,Facebook;YouTube,7-9 Hours,1,3
2025/06/27 10:02:29 PM GMT+6,20-30,Male,Student,Single,4,3,1,1,3,2,1,1,1,5-7 times,Yes,Yes,Yes,No,4-6 Hours,2,1,1,1,3,3,No,Yes,Yes,No,No,No,Yes,Yes,Facebook;YouTube;LinkedIn;Online Games ,5-7 Hours,1,2
2025/06/27 10:08:11 PM GMT+6,20-30,Male,Student,Single,2,2,2,1,1,5,2,1,1,5-7 times,Yes,Yes,No,Yes,1-3 Hours,1,1,1,3,3,2,No,Yes,Yes,No,No,No,No,Yes,Facebook,3-5 Hours,2,4
2025/06/27 10:16:06 PM GMT+6,20-30,Male,Student,Single,3,3,1,1,2,4,3,3,1,More than 10 times,Yes,No,Yes,No,1-3 Hours,1,1,1,5,4,1,No,Yes,No,Yes,No,No,Yes,Yes,Facebook;YouTube,5-7 Hours,2,3
2025/06/27 10:22:10 PM GMT+6,40-60,Male,Employed,Married,4,3,3,3,3,3,4,3,2,8-10 times,Yes,No,Yes,No,1-3 Hours,3,3,2,3,1,1,No,Yes,No,Yes,No,Yes,Yes,No,Facebook;YouTube;LinkedIn,5-7 Hours,2,1
2025/06/27 10:24:27 PM GMT+6,20-30,Female,Student,Married,5,5,1,5,5,5,5,3,2,More than 10 times,Yes,Yes,Yes,Yes,4-6 Hours,5,5,5,5,5,5,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Facebook,7-9 Hours,3,5
2025/06/27 10:29:25 PM GMT+6,40-60,Male,Employed,Married,3,3,2,1,2,3,2,1,4,5-7 times,Yes,Yes,Yes,Yes,1-3 Hours,4,3,3,4,3,3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Facebook,5-7 Hours,4,3
2025/06/27 10:38:34 PM GMT+6,20-30,Male,Student,Single,4,3,1,1,4,2,3,1,2,5-7 times,Yes,Yes,Yes,No,1-3 Hours,1,3,2,5,3,1,No,Yes,Yes,Yes,Yes,No,Yes,,Facebook;YouTube;LinkedIn,5-7 Hours,1,3
2025/06/27 10:38:47 PM GMT+6,20-30,Male,Student,Single,5,3,5,4,5,5,5,1,2,More than 10 times,Yes,Yes,Yes,Yes,4-6 Hours,5,2,3,5,3,3,No,Yes,Yes,No,No,No,Yes,No,Facebook;YouTube;LinkedIn,7-9 Hours,1,3
2025/06/27 10:53:30 PM GMT+6,20-30,Female,Student,Single,5,4,3,4,5,5,5,1,2,1-4 times,Yes,Yes,Yes,Yes,7-9 Hours,4,3,2,5,4,3,Yes,Yes,No,Yes,No,No,Yes,Yes,Facebook;Instagram;YouTube,7-9 Hours,1,5
2025/06/27 11:01:07 PM GMT+6,20-30,Male,Employed,Single,5,4,2,1,3,5,4,1,2,8-10 times,Yes,No,Yes,No,4-6 Hours,2,3,2,5,4,2,No,Yes,Yes,Yes,No,No,Yes,Yes,Facebook;Instagram;Tiktok;YouTube,3-5 Hours,1,5
2025/06/27 11:13:53 PM GMT+6,40-60,Male,Employed,Married,5,5,3,3,4,2,4,4,3,8-10 times,Yes,Yes,Yes,No,1-3 Hours,2,3,3,3,4,2,Yes,Yes,Yes,Yes,No,No,Yes,,Facebook;YouTube,5-7 Hours,2,2
2025/06/27 11:22:07 PM GMT+6,20-30,Male,Employed,Married,4,2,1,1,4,2,3,5,1,8-10 times,Yes,Yes,No,Yes,1-3 Hours,1,1,1,3,2,1,No,No,Yes,Yes,No,No,No,No,Facebook;Instagram;Tiktok;YouTube;LinkedIn,5-7 Hours,2,2
2025/06/27 11:32:42 PM GMT+6,20-30,Male,Employed,Single,4,4,3,2,3,3,3,2,2,8-10 times,Yes,Yes,Yes,No,1-3 Hours,2,2,3,3,3,1,Yes,No,Yes,No,No,No,Yes,,Facebook;YouTube;LinkedIn,5-7 Hours,1,3
2025/06/28 12:34:29 AM GMT+6,20-30,Female,Student,Single,5,4,3,3,3,4,5,1,5,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,5,5,5,5,5,4,No,Yes,No,Yes,No,No,Yes,Yes,"Facebook;Instagram;YouTube;WhatsApp , Messenger ",5-7 Hours,1,4
2025/06/28 1:10:24 AM GMT+6,20-30,Male,Employed,Married,3,2,1,2,3,3,2,1,1,5-7 times,No,Yes,Yes,No,1-3 Hours,2,3,2,2,3,1,No,Yes,Yes,No,No,Yes,No,No,YouTube,5-7 Hours,2,2
2025/06/28 1:12:29 AM GMT+6,20-30,Male,Student,Married,5,3,3,1,5,4,5,5,5,More than 10 times,Yes,Yes,Yes,No,7-9 Hours,5,5,5,5,5,5,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Facebook;YouTube,7-9 Hours,5,5
2025/06/28 2:01:12 AM GMT+6,20-30,Female,Unemployed,Married,2,1,3,4,1,1,4,1,1,More than 10 times,Yes,Yes,Yes,No,1-3 Hours,4,5,3,1,1,1,Yes,No,Yes,Yes,No,No,No,No,Facebook,1-3 Hours,2,1
2025/06/28 7:32:13 AM GMT+6,20-30,Female,Student,Married,3,2,2,1,3,3,2,3,1,8-10 times,Yes,Yes,Yes,No,4-6 Hours,3,3,3,3,2,2,Yes,Yes,Yes,Yes,No,No,No,Yes,Facebook;YouTube,3-5 Hours,1,3
2025/06/28 7:37:29 AM GMT+6,20-30,Female,Student,Married,1,1,1,1,1,1,1,1,1,1-4 times,No,No,No,No,0 Hours,2,1,1,1,1,1,No,Yes,Yes,No,No,No,No,Yes,YouTube,5-7 Hours,1,1
2025/06/28 9:38:48 AM GMT+6,20-30,Male,Employed,Married,4,4,4,3,5,4,4,1,3,More than 10 times,Yes,Yes,Yes,Yes,4-6 Hours,4,3,3,3,3,3,Yes,Yes,No,Yes,No,No,Yes,Yes,Facebook;YouTube,5-7 Hours,2,2
2025/06/28 11:21:57 AM GMT+6,30-40,Male,Employed,Married,4,2,2,5,2,3,2,1,3,1-4 times,Yes,Yes,No,No,0-1 Hours,2,2,2,2,3,2,No,Yes,Yes,Yes,No,No,Yes,No,YouTube,5-7 Hours,2,3
2025/06/28 11:25:15 AM GMT+6,30-40,Male,Self-employed,Married,3,1,1,1,3,1,4,3,1,8-10 times,Yes,Yes,Yes,No,1-3 Hours,1,2,1,1,1,1,No,Yes,Yes,No,No,No,Yes,No,Facebook;Instagram,7-9 Hours,2,2
2025/06/28 11:49:35 AM GMT+6,20-30,Male,Employed,Single,4,1,1,1,1,1,1,1,1,5-7 times,Yes,Yes,Yes,No,0-1 Hours,5,1,1,3,1,3,No,Yes,Yes,No,No,No,No,No,Facebook;YouTube,3-5 Hours,1,1
2025/06/28 1:11:17 PM GMT+6,0 - 12,Male,Employed,Single,5,5,5,5,5,5,5,5,5,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,4,2,3,4,5,3,Yes,Yes,Yes,Yes,Yes,No,No,No,Facebook;Chrome browser movie dekha ,5-7 Hours,5,4
2025/06/28 1:48:32 PM GMT+6,20-30,Female,Student,Single,2,3,2,1,3,4,2,1,1,1-4 times,No,Yes,Yes,No,4-6 Hours,3,3,3,4,4,2,Yes,No,No,Yes,No,No,No,Yes,YouTube,3-5 Hours,3,3
2025/06/28 5:45:56 PM GMT+6,20-30,Female,Unemployed,Married,2,2,1,1,1,1,1,1,1,1-4 times,No,Yes,Yes,No,0-1 Hours,2,1,1,1,1,1,No,Yes,Yes,No,No,No,No,,YouTube;LinkedIn,5-7 Hours,1,2
2025/06/28 9:32:50 PM GMT+6,20-30,Male,Employed,Single,4,4,2,3,2,3,5,1,1,More than 10 times,Yes,No,Yes,No,1-3 Hours,2,1,1,1,1,2,Yes,Yes,Yes,Yes,No,No,Yes,,Facebook;YouTube,7-9 Hours,1,4
2025/06/28 11:29:51 PM GMT+6,30-40,Male,Employed,Married,2,2,3,4,3,1,3,5,1,1-4 times,Yes,No,No,No,0-1 Hours,3,2,5,2,5,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Facebook;YouTube;LinkedIn,5-7 Hours,3,1
2025/06/29 12:20:21 AM GMT+6,20-30,Male,Student,Single,3,4,3,3,3,3,2,1,1,5-7 times,Yes,Yes,Yes,No,1-3 Hours,3,3,3,4,3,1,No,Yes,Yes,Yes,No,No,No,Yes,Facebook;YouTube;LinkedIn,5-7 Hours,1,3
2025/06/29 12:24:41 AM GMT+6,20-30,Male,Student,In Relationship,2,2,2,1,1,2,1,1,1,5-7 times,Yes,Yes,Yes,No,1-3 Hours,1,1,1,1,2,1,No,Yes,Yes,No,No,No,Yes,Yes,Facebook;Instagram;YouTube,7-9 Hours,2,2
2025/06/29 12:25:00 AM GMT+6,20-30,Male,Student,Single,5,5,3,3,5,5,4,1,1,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,5,5,5,5,5,5,Yes,No,No,Yes,No,No,Yes,Yes,Facebook;YouTube,5-7 Hours,1,5
2025/06/29 1:09:36 AM GMT+6,20-30,Female,Student,Married,5,4,3,3,4,4,5,5,3,More than 10 times,Yes,Yes,Yes,No,More than  Hours,3,3,3,4,4,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Facebook;YouTube,More than 9 Hours,4,5
2025/06/29 1:21:09 AM GMT+6,20-30,Female,Student,Single,4,3,2,2,4,3,4,1,1,More than 10 times,Yes,Yes,Yes,No,More than  Hours,3,2,2,3,1,1,No,Yes,No,No,No,No,No,Yes,Facebook;Instagram;Tiktok,5-7 Hours,1,3
2025/06/29 1:46:32 AM GMT+6,20-30,Male,Student,Single,5,3,1,2,1,5,3,1,1,More than 10 times,Yes,No,Yes,No,4-6 Hours,5,5,5,5,5,5,Yes,Yes,Yes,No,No,No,Yes,Yes,Facebook;Instagram;YouTube;LinkedIn,5-7 Hours,1,1
2025/06/29 5:48:14 AM GMT+6,20-30,Male,Student,Single,5,5,3,5,5,5,4,1,2,More than 10 times,Yes,Yes,Yes,Yes,7-9 Hours,5,5,5,5,5,5,Yes,No,No,Yes,Yes,Yes,No,Yes,Facebook;YouTube,5-7 Hours,3,1
2025/06/29 12:17:25 PM GMT+6,20-30,Female,Student,In Relationship,2,2,1,1,2,3,1,1,2,1-4 times,No,Yes,Yes,No,0-1 Hours,2,2,3,1,3,3,No,Yes,Yes,Yes,No,Yes,No,No,YouTube,5-7 Hours,2,2
2025/06/29 12:20:00 PM GMT+6,20-30,Female,Student,Married,1,2,1,2,1,2,2,2,1,0 time,No,No,Yes,No,0-1 Hours,2,2,1,1,3,1,No,Yes,Yes,No,No,No,No,Yes,YouTube,5-7 Hours,1,2
2025/06/29 12:20:46 PM GMT+6,20-30,Male,Student,Single,3,2,2,2,2,2,2,1,2,8-10 times,Yes,Yes,Yes,Yes,1-3 Hours,3,2,3,3,2,3,Yes,No,No,Yes,Yes,No,Yes,Yes,Facebook;Instagram;YouTube,7-9 Hours,2,3
2025/06/29 12:21:23 PM GMT+6,20-30,Female,Student,Single,3,2,3,1,4,1,3,1,3,More than 10 times,Yes,Yes,Yes,Yes,4-6 Hours,1,1,1,1,3,2,No,No,No,Yes,No,No,Yes,Yes,Facebook,5-7 Hours,2,3
2025/06/29 12:22:08 PM GMT+6,20-30,Male,Student,Single,5,4,4,4,3,5,5,4,2,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,5,5,5,5,5,4,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Facebook;Instagram,3-5 Hours,3,4
2025/06/29 3:08:33 PM GMT+6,20-30,Male,Student,Single,5,5,5,4,5,5,5,1,1,More than 10 times,Yes,Yes,Yes,No,More than  Hours,5,4,5,5,5,1,Yes,No,No,Yes,Yes,No,Yes,Yes,Facebook;YouTube,3-5 Hours,1,5
2025/06/29 3:12:14 PM GMT+6,20-30,Female,Student,Single,3,1,1,2,1,2,3,1,1,5-7 times,No,Yes,Yes,Yes,1-3 Hours,1,1,2,2,2,1,No,Yes,Yes,No,No,No,No,,Facebook,7-9 Hours,1,2
2025/06/29 3:32:04 PM GMT+6,13-19,Female,Student,Single,2,2,5,3,4,4,2,5,2,More than 10 times,Yes,Yes,Yes,No,4-6 Hours,2,2,2,2,4,1,No,Yes,No,No,No,No,Yes,No,Facebook,5-7 Hours,1,3
2025/06/29 3:33:59 PM GMT+6,20-30,Male,Student,Single,3,3,2,2,2,3,3,3,3,More than 10 times,Yes,No,Yes,Yes,1-3 Hours,1,1,1,1,1,2,No,No,Yes,No,No,No,No,Yes,Facebook,3-5 Hours,2,2
2025/06/29 3:37:20 PM GMT+6,20-30,Female,Student,In Relationship,5,5,5,1,5,5,5,1,1,More than 10 times,Yes,Yes,Yes,No,7-9 Hours,5,5,5,5,5,5,No,No,Yes,No,No,No,Yes,Yes,Facebook,7-9 Hours,2,1
2025/06/29 3:40:37 PM GMT+6,20-30,Male,Student,Single,3,3,1,3,1,1,1,3,3,1-4 times,Yes,Yes,Yes,Yes,4-6 Hours,3,2,3,3,3,3,No,Yes,No,Yes,No,No,No,Yes,Instagram,5-7 Hours,3,5
2025/06/29 4:08:51 PM GMT+6,20-30,Male,Employed,Married,2,2,1,1,1,1,1,1,1,1-4 times,Yes,Yes,No,No,0-1 Hours,2,4,1,1,1,1,No,Yes,Yes,No,No,No,No,,Facebook,3-5 Hours,1,1
2025/06/29 4:15:45 PM GMT+6,20-30,Male,Student,Single,3,4,3,1,1,3,2,1,1,1-4 times,Yes,Yes,Yes,No,0-1 Hours,2,3,1,2,2,1,No,Yes,No,No,No,No,No,Yes,Facebook;YouTube,5-7 Hours,2,2
2025/06/29 4:21:36 PM GMT+6,20-30,Male,Student,Single,2,1,1,2,1,1,1,1,2,1-4 times,No,Yes,Yes,No,0 Hours,1,1,1,1,2,1,No,Yes,Yes,No,Yes,Yes,No,Yes,YouTube,5-7 Hours,1,1
2025/06/29 4:25:48 PM GMT+6,20-30,Male,Student,Single,3,1,1,2,1,2,1,2,1,5-7 times,Yes,Yes,No,Yes,1-3 Hours,1,1,2,1,1,1,No,Yes,Yes,No,No,No,Yes,No,Facebook;YouTube,5-7 Hours,1,2
2025/06/29 5:00:35 PM GMT+6,20-30,Male,Student,Single,5,2,2,5,3,2,3,3,5,More than 10 times,Yes,Yes,No,Yes,4-6 Hours,2,2,4,4,5,5,Yes,Yes,No,Yes,No,No,Yes,Yes,Facebook;YouTube,5-7 Hours,2,5
2025/06/29 7:00:36 PM GMT+6,20-30,Male,Employed,Married,5,3,3,5,5,5,5,4,1,1-4 times,Yes,Yes,No,No,1-3 Hours,3,2,1,5,2,1,Yes,No,No,Yes,No,No,No,Yes,YouTube,5-7 Hours,5,5
2025/06/29 7:39:35 PM GMT+6,20-30,Male,Student,Single,5,4,3,1,5,3,4,3,4,More than 10 times,Yes,Yes,Yes,Yes,4-6 Hours,3,3,2,3,4,1,Yes,Yes,No,Yes,No,No,Yes,Yes,Facebook,3-5 Hours,1,3
2025/06/29 7:54:55 PM GMT+6,20-30,Male,Student,Single,3,2,1,1,1,1,3,1,1,More than 10 times,Yes,No,Yes,No,4-6 Hours,1,3,1,1,1,1,No,Yes,Yes,No,No,No,Yes,No,Facebook;YouTube,5-7 Hours,1,4
2025/06/29 8:07:55 PM GMT+6,20-30,Male,Student,Single,1,5,1,1,5,3,1,1,2,1-4 times,Yes,Yes,Yes,No,0-1 Hours,3,1,2,2,1,1,No,Yes,Yes,No,No,No,No,Yes,Facebook,5-7 Hours,3,3
2025/06/29 8:32:21 PM GMT+6,20-30,Male,Student,Single,5,4,4,5,4,4,4,4,4,8-10 times,Yes,Yes,Yes,Yes,4-6 Hours,3,2,4,4,4,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Facebook;YouTube,5-7 Hours,3,4
2025/06/29 8:46:15 PM GMT+6,20-30,Male,Student,Single,3,1,1,1,1,1,1,1,1,1-4 times,Yes,Yes,Yes,No,1-3 Hours,2,2,1,2,1,1,No,Yes,Yes,No,No,No,No,Yes,Facebook,5-7 Hours,1,2
